ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
14383,Tablets,Samsung,110.1427009,37,0,3,2,0
14384,Smart Watches,Other Brands,2483.107102,35,1,4,2,1
14385,Headphones,Other Brands,2088.889855,49,1,6,2,1
14386,Smartphones,Apple,2869.325428,57,1,10,1,1
14387,Smartphones,Sony,2602.579012,63,0,17,1,1
14388,Tablets,HP,2290.49875,54,1,1,4,0
14389,Tablets,Samsung,2129.240422,44,1,16,2,0
14390,Headphones,Samsung,399.6700789,49,1,14,4,1
14391,Smartphones,Apple,419.9416857,18,0,15,5,1
14392,Headphones,HP,823.912653,21,0,19,5,1
14393,Laptops,Samsung,759.8386529,33,0,1,5,1
14394,Tablets,Samsung,1943.502853,43,0,16,4,0
14395,Laptops,Samsung,1675.883489,54,1,3,1,0
14396,Tablets,Sony,1396.289441,61,0,14,3,0
14397,Smartphones,HP,1837.967831,48,0,15,4,0
14398,Smartphones,Apple,2076.027441,37,1,7,5,1
14399,Smart Watches,HP,2019.278337,42,1,2,4,0
14400,Tablets,Samsung,2713.52242,26,0,12,4,0
14401,Tablets,Sony,729.6237132,61,1,3,3,0
14402,Tablets,Apple,1971.585645,54,0,4,3,1
14403,Smart Watches,Sony,2132.68848,32,1,1,4,1
14404,Smartphones,Samsung,838.4370709,65,0,12,4,0
14405,Laptops,Samsung,1823.068689,27,1,6,5,1
14406,Headphones,Samsung,743.4424552,29,0,1,2,0
14407,Laptops,HP,2735.249563,58,0,10,2,0
14408,Smart Watches,HP,1629.890581,67,1,15,1,1
14409,Smart Watches,Apple,2461.726349,36,1,1,4,0
14410,Smartphones,Sony,1586.39046,28,0,2,1,1
14411,Tablets,Sony,464.2111923,36,0,7,2,1
14412,Smart Watches,HP,1933.180358,67,1,17,4,1
14413,Laptops,Other Brands,776.9315678,19,0,3,3,1
14414,Laptops,HP,1931.853882,66,0,3,1,0
14415,Tablets,Apple,888.9424894,51,1,17,1,0
14416,Smart Watches,Samsung,1397.941946,33,0,16,1,1
14417,Smart Watches,Other Brands,434.8113751,32,0,19,5,0
14418,Tablets,Sony,938.0057259,67,0,17,4,1
14419,Smart Watches,Sony,2645.466316,33,1,2,4,0
14420,Tablets,Sony,546.6535241,61,1,6,1,1
14421,Tablets,Sony,1218.989718,24,1,8,5,0
14422,Tablets,Samsung,2071.847197,67,0,17,5,1
14423,Smart Watches,Samsung,221.2852337,25,1,10,2,0
14424,Smartphones,Other Brands,570.8297937,46,1,14,2,1
14425,Smart Watches,HP,2579.879288,19,1,2,2,1
14426,Headphones,Samsung,1325.399566,52,0,2,1,1
14427,Laptops,HP,1031.89222,22,1,8,1,1
14428,Smartphones,Apple,430.1188275,55,1,14,2,1
14429,Smartphones,Samsung,2610.392213,67,1,13,2,0
14430,Headphones,Apple,1799.518468,59,1,6,4,1
14431,Smartphones,Samsung,1916.226928,36,0,12,2,1
14432,Headphones,Apple,2094.820208,22,1,17,4,0
14433,Headphones,Sony,2708.390157,52,0,3,3,1
14434,Smart Watches,Other Brands,1563.051173,45,1,4,1,1
14435,Headphones,HP,2985.220209,64,1,7,4,1
14436,Tablets,Samsung,789.4097425,54,1,6,3,0
14437,Smartphones,Apple,2575.196079,35,0,19,4,0
14438,Headphones,HP,1724.205641,21,0,16,3,0
14439,Headphones,Apple,1070.840687,25,1,11,5,0
14440,Tablets,Apple,2526.875572,28,1,16,3,1
14441,Headphones,Apple,187.8911676,18,1,7,5,1
14442,Smart Watches,Apple,1070.808436,58,0,2,5,1
14443,Smart Watches,HP,1830.35801,69,0,8,2,0
14444,Laptops,Sony,2662.257153,32,1,6,4,1
14445,Laptops,HP,150.3135531,41,0,5,1,0
14446,Tablets,Sony,972.2245978,21,0,6,1,1
14447,Laptops,Apple,786.4659717,43,1,7,3,1
14448,Laptops,Sony,2841.010775,57,0,1,1,1
14449,Smartphones,Other Brands,2328.748579,45,1,7,2,0
14450,Tablets,Apple,1754.327977,51,1,18,5,0
14451,Laptops,Other Brands,1856.101927,51,0,6,2,0
14452,Smartphones,Samsung,1517.025388,54,0,14,4,1
14453,Headphones,Other Brands,408.8387736,62,1,13,3,1
14454,Tablets,HP,1628.466189,67,0,4,2,0
14455,Laptops,Sony,184.5202932,21,0,8,3,0
14456,Laptops,Apple,1529.881362,18,0,7,4,0
14457,Smart Watches,Sony,461.2643215,48,0,15,2,1
14458,Headphones,Sony,1028.799358,58,1,12,4,0
14459,Smartphones,Apple,2799.543063,29,0,2,1,1
14460,Laptops,Sony,820.9652533,35,1,9,3,1
14461,Smart Watches,Samsung,1332.802524,31,1,8,1,0
14462,Smartphones,Apple,1280.396415,67,0,1,1,0
14463,Tablets,Samsung,1154.508053,51,0,3,4,1
14464,Smart Watches,Samsung,2324.478132,32,0,1,2,0
14465,Tablets,Other Brands,1275.430504,18,0,15,3,1
14466,Headphones,Apple,2061.843099,38,0,11,4,1
14467,Tablets,HP,2923.547204,41,0,17,2,0
14468,Smartphones,Sony,2650.252484,20,1,11,2,0
14469,Smartphones,HP,2520.779749,31,1,16,2,0
14470,Headphones,Other Brands,2991.995071,44,1,16,5,0
14471,Smart Watches,HP,2303.088094,66,0,14,3,0
14472,Tablets,Apple,2576.874033,42,0,7,5,1
14473,Smartphones,Other Brands,746.711223,34,0,11,3,1
14474,Headphones,HP,1036.877454,63,0,6,4,1
14475,Smartphones,Samsung,668.0581637,43,0,10,2,0
14476,Tablets,Samsung,2842.524451,22,1,15,3,0
14477,Smartphones,Apple,1379.807761,57,0,4,1,1
14478,Laptops,Other Brands,669.1600576,40,1,17,3,0
14479,Smartphones,HP,1624.819486,55,1,6,4,1
14480,Smartphones,Samsung,168.3713487,36,1,16,3,1
14481,Smartphones,Apple,2297.689367,30,1,2,1,0
14482,Tablets,Apple,760.8561276,39,1,3,5,1
14483,Smartphones,Other Brands,127.6868157,52,1,17,2,1
14484,Headphones,Sony,2579.129608,33,0,12,2,0
14485,Tablets,Samsung,2905.455849,33,0,18,3,0
14486,Smart Watches,Other Brands,1611.504675,59,0,7,1,1
14487,Smartphones,Samsung,749.4126987,47,1,14,4,1
14488,Laptops,Sony,1396.825137,27,0,11,3,0
14489,Headphones,Other Brands,1555.567799,55,1,3,5,0
14490,Laptops,Other Brands,2462.59856,34,1,17,5,0
14491,Smart Watches,Sony,2184.332601,69,1,1,1,0
14492,Smartphones,Other Brands,1969.786697,39,1,2,2,0
14493,Smart Watches,Sony,2859.153322,36,0,5,3,1
14494,Tablets,Samsung,1063.973771,20,0,2,1,0
14495,Smart Watches,Other Brands,1564.363894,34,1,1,3,1
14496,Tablets,Sony,2366.603312,27,1,7,5,0
14497,Laptops,Other Brands,1416.120213,45,0,19,5,1
14498,Tablets,Other Brands,2410.871781,37,0,8,2,1
14499,Headphones,Sony,2645.96762,55,0,15,1,0
14500,Smartphones,Apple,2720.541636,54,0,16,4,1
14501,Laptops,Apple,286.8612086,42,1,12,1,1
14502,Smart Watches,Sony,1578.805806,56,0,10,3,1
14503,Laptops,HP,969.4778894,24,1,3,2,0
14504,Smartphones,Sony,1852.475653,52,1,2,2,0
14505,Headphones,Sony,1473.166211,55,1,1,1,0
14506,Tablets,Sony,1748.221019,48,0,19,3,0
14507,Laptops,HP,2016.973013,27,1,12,2,0
14508,Laptops,Other Brands,1485.071082,61,1,16,1,1
14509,Tablets,Other Brands,1855.745421,68,1,14,5,1
14510,Smart Watches,Sony,171.6133499,20,0,11,4,0
14511,Tablets,Sony,2143.811399,58,1,10,2,1
14512,Smart Watches,Sony,2530.649899,18,1,2,5,1
14513,Smart Watches,Apple,2422.805381,45,0,8,2,0
14514,Headphones,Apple,2120.114415,36,0,4,5,0
14515,Laptops,Apple,1923.542719,42,1,3,4,1
14516,Tablets,Other Brands,786.554036,37,0,7,3,0
14517,Laptops,Other Brands,284.2585311,62,1,6,3,1
14518,Smartphones,HP,2843.862043,27,0,10,3,1
14519,Laptops,Apple,2681.746254,24,1,9,4,0
14520,Laptops,Sony,902.3773309,29,0,19,4,1
14521,Tablets,Samsung,1499.453408,68,1,14,4,0
14522,Tablets,Other Brands,1392.708155,29,1,2,5,0
14523,Headphones,Samsung,1206.149884,33,0,15,1,1
14524,Tablets,Sony,1830.487243,53,0,4,5,1
14525,Tablets,Sony,1952.504317,58,0,18,1,1
14526,Headphones,Samsung,173.7006167,50,1,11,2,1
14527,Tablets,Other Brands,1433.617615,25,1,16,2,0
14528,Headphones,Apple,356.3670274,45,1,4,5,1
14529,Smart Watches,Sony,2908.920748,23,1,14,5,1
14530,Tablets,Other Brands,1116.209374,55,1,18,4,0
14531,Headphones,Other Brands,2383.763419,27,1,4,1,0
14532,Laptops,Apple,1546.889815,31,1,19,1,0
14533,Laptops,Samsung,2688.239278,60,1,3,3,0
14534,Smartphones,Samsung,1977.653093,52,0,18,1,1
14535,Tablets,Other Brands,1391.207051,41,1,4,2,0
14536,Tablets,HP,2287.260519,50,0,11,5,1
14537,Tablets,Apple,2003.500989,55,0,2,4,0
14538,Smart Watches,Sony,574.8121046,48,0,19,4,1
14539,Smart Watches,Other Brands,2476.616747,24,0,11,5,0
14540,Tablets,Other Brands,2543.400371,53,1,14,3,0
14541,Laptops,HP,2907.281327,41,0,14,5,0
14542,Headphones,Apple,2652.863165,55,1,18,3,0
14543,Smartphones,Samsung,1596.160312,35,1,12,2,1
14544,Tablets,Samsung,1301.039107,18,0,12,3,1
14545,Laptops,Other Brands,947.240135,68,1,3,3,1
14546,Headphones,Sony,424.150912,53,1,17,5,0
14547,Smartphones,Sony,2579.348161,47,0,19,4,1
14548,Headphones,Samsung,175.761207,34,1,19,3,1
14549,Smartphones,Samsung,2091.532647,47,0,17,3,1
14550,Smart Watches,Apple,947.8771,27,1,3,3,1
14551,Headphones,HP,2438.65005,45,0,14,1,0
14552,Smart Watches,Sony,1374.76664,53,0,19,3,0
14553,Tablets,Sony,1566.427384,44,1,8,4,0
14554,Laptops,Other Brands,1878.477088,26,0,18,1,0
14555,Smartphones,HP,2230.813653,52,1,15,3,1
14556,Smartphones,Samsung,433.4602179,30,1,14,1,1
14557,Tablets,HP,1151.873083,61,1,8,2,1
14558,Laptops,Sony,1630.887163,38,1,14,5,1
14559,Smart Watches,Sony,2397.73927,34,0,16,4,0
14560,Laptops,Samsung,2325.168422,51,1,10,1,0
14561,Tablets,Samsung,231.6174306,69,1,2,5,0
14562,Smart Watches,Sony,233.9929743,55,1,16,5,1
14563,Headphones,Other Brands,930.402995,57,0,13,4,1
14564,Tablets,HP,1552.606719,47,1,5,2,0
14565,Laptops,Samsung,1656.946878,67,0,5,4,0
14566,Laptops,Apple,534.7861979,61,0,19,4,0
14567,Laptops,HP,860.1523269,29,1,3,2,0
14568,Headphones,HP,1844.684259,22,1,7,4,1
14569,Tablets,Apple,586.4577588,58,1,10,4,0
14570,Tablets,Samsung,2349.015113,49,0,11,2,0
14571,Laptops,Samsung,1737.420802,44,0,15,1,0
14572,Smart Watches,Other Brands,925.9213762,28,0,10,5,0
14573,Tablets,Samsung,1378.895836,26,1,18,1,0
14574,Smartphones,Other Brands,1854.142347,18,1,14,5,1
14575,Smart Watches,Apple,2445.338445,61,1,3,1,0
14576,Smartphones,Other Brands,1868.163789,68,1,9,3,0
14577,Laptops,Sony,1639.88751,24,1,10,2,1
14578,Smart Watches,Apple,1898.331308,22,0,2,4,0
14579,Smartphones,Apple,2815.544809,38,1,1,4,0
14580,Laptops,Samsung,104.127,28,0,1,4,0
14581,Smartphones,Sony,2563.05596,66,1,6,2,0
14582,Headphones,Samsung,2867.419612,38,1,1,5,1
14583,Tablets,Apple,844.96749,35,1,7,5,0
14584,Headphones,Sony,2505.666369,64,0,10,1,0
14585,Headphones,Other Brands,1943.825398,31,0,14,5,0
14586,Smartphones,HP,129.2685505,68,0,9,1,1
14587,Tablets,Samsung,1122.970625,59,1,8,3,1
14588,Tablets,HP,1454.512513,47,1,15,4,1
14589,Tablets,Apple,998.4658119,32,0,14,2,0
14590,Smart Watches,Apple,1793.185966,18,1,19,5,0
14591,Headphones,Apple,1950.263531,18,0,11,2,1
14592,Smart Watches,Other Brands,2917.070395,46,1,7,3,1
14593,Smart Watches,Other Brands,454.1906385,28,0,17,5,0
14594,Laptops,Samsung,887.7808343,47,0,4,4,1
14595,Laptops,Apple,2975.263266,38,1,16,5,1
14596,Smart Watches,Other Brands,415.4112791,53,1,11,2,1
14597,Headphones,Other Brands,1262.003713,48,1,15,1,0
14598,Laptops,Other Brands,1746.599605,20,0,6,4,0
14599,Smart Watches,Other Brands,2708.897369,50,0,13,5,1
14600,Laptops,Apple,2919.448814,66,0,15,5,1
14601,Smartphones,Sony,204.7218226,52,1,5,1,0
14602,Headphones,HP,2115.836985,36,1,19,4,0
14603,Laptops,HP,2657.061068,24,1,16,5,0
14604,Headphones,Samsung,1578.351979,28,0,9,5,0
14605,Tablets,HP,868.412716,24,1,17,5,0
14606,Smart Watches,Apple,815.3386675,68,1,13,3,0
14607,Smart Watches,HP,2781.165195,34,0,16,3,0
14608,Tablets,Samsung,2219.129745,64,1,16,4,0
14609,Smartphones,Sony,1748.205781,31,1,7,4,1
14610,Laptops,Apple,2895.376074,47,1,17,5,1
14611,Laptops,Sony,1560.726658,36,0,1,2,0
14612,Laptops,Samsung,935.1051748,23,0,18,2,1
14613,Laptops,Samsung,1886.235653,69,0,17,1,1
14614,Smart Watches,Apple,2268.496548,63,0,14,3,0
14615,Smart Watches,Sony,2926.792536,47,1,3,2,1
14616,Headphones,Sony,2603.141899,20,1,12,4,0
14617,Laptops,Apple,111.3625498,38,1,1,1,0
14618,Laptops,HP,1727.018422,54,0,10,3,0
14619,Laptops,Samsung,1828.056159,36,0,16,4,0
14620,Laptops,Sony,1814.862023,47,0,6,3,1
14621,Tablets,Sony,1986.103714,37,1,2,5,1
14622,Smartphones,Other Brands,2265.578604,36,1,4,3,1
14623,Smartphones,HP,2123.445479,69,0,19,2,1
14624,Tablets,HP,2810.943375,48,0,4,2,1
14625,Smartphones,HP,2375.677257,46,1,9,2,1
14626,Smart Watches,Samsung,1960.162168,18,1,14,1,1
14627,Headphones,Other Brands,1419.318482,57,1,4,1,1
14628,Smart Watches,HP,1644.707905,55,1,8,3,1
14629,Laptops,Samsung,2075.222517,54,0,1,4,0
14630,Smart Watches,Other Brands,2543.242936,38,0,13,5,1
14631,Smart Watches,Samsung,2124.96184,57,1,18,3,0
14632,Smart Watches,Sony,855.3177814,21,0,3,2,1
14633,Laptops,Samsung,2842.566067,19,1,19,4,1
14634,Smartphones,Apple,2230.856884,20,0,19,1,1
14635,Smart Watches,Samsung,1586.897105,57,0,15,3,0
14636,Headphones,Other Brands,2803.926488,23,1,4,4,1
14637,Laptops,Samsung,2121.348623,22,0,14,2,1
14638,Laptops,Other Brands,1104.731234,61,1,7,3,1
14639,Tablets,HP,644.7341836,23,0,14,4,1
14640,Laptops,Other Brands,1003.258611,31,0,17,2,1
14641,Headphones,Samsung,2180.353544,53,1,2,3,0
14642,Tablets,Apple,939.5565268,68,0,5,3,0
14643,Headphones,HP,1605.318892,33,0,11,4,1
14644,Tablets,Apple,1129.131051,49,1,10,4,0
14645,Smart Watches,Apple,2801.039739,40,0,8,3,1
14646,Tablets,Sony,1023.674763,57,0,19,3,0
14647,Tablets,Sony,2492.188686,28,0,8,5,1
14648,Laptops,Other Brands,1954.679869,62,0,12,2,1
14649,Headphones,Sony,720.845729,57,0,3,3,1
14650,Tablets,Sony,105.8157488,21,0,7,4,0
14651,Smart Watches,Samsung,199.8875416,56,0,16,1,1
14652,Smartphones,Apple,260.039199,35,1,3,4,1
14653,Laptops,Sony,2232.792482,60,1,11,1,0
14654,Smart Watches,Sony,961.8628693,58,1,4,4,1
14655,Tablets,Other Brands,2987.558299,53,0,2,1,0
14656,Laptops,Samsung,2588.390333,34,1,18,5,1
14657,Laptops,Samsung,1627.892926,36,0,6,5,1
14658,Laptops,Sony,1589.897588,53,1,16,3,0
14659,Smart Watches,Other Brands,2080.667545,29,1,5,1,0
14660,Smartphones,Samsung,1915.557,47,0,10,5,1
14661,Smartphones,Apple,2531.185304,47,1,9,3,1
14662,Tablets,HP,2134.061493,53,1,16,5,0
14663,Smart Watches,HP,923.0262989,47,1,11,5,1
14664,Laptops,HP,489.8269694,35,1,5,2,0
14665,Smart Watches,Samsung,422.4800525,36,0,15,1,0
14666,Laptops,Sony,2440.037339,18,1,9,1,0
14667,Laptops,Sony,320.5057821,43,0,11,2,1
14668,Laptops,Sony,1420.488514,21,0,11,4,0
14669,Smart Watches,Samsung,171.0300695,19,0,4,4,1
14670,Smart Watches,Samsung,1413.264931,25,1,2,3,1
14671,Headphones,Other Brands,1698.974691,56,1,12,4,0
14672,Laptops,Sony,1173.042437,47,1,15,4,1
14673,Smart Watches,Other Brands,797.7691746,51,0,12,3,1
14674,Headphones,Other Brands,2622.316128,31,1,3,2,0
14675,Laptops,HP,961.6102697,26,1,10,4,0
14676,Smart Watches,HP,789.5779468,57,1,9,1,1
14677,Laptops,HP,739.3196671,24,0,6,2,1
14678,Laptops,HP,970.9775346,61,1,10,3,0
14679,Smart Watches,Samsung,697.2725206,23,1,3,5,1
14680,Smart Watches,HP,432.8090487,31,0,12,5,0
14681,Smartphones,HP,473.9693877,48,0,5,4,1
14682,Laptops,Apple,2712.035756,20,0,16,1,0
14683,Smart Watches,Apple,263.0986232,39,0,6,5,0
14684,Smartphones,Samsung,2993.073838,29,0,18,4,1
14685,Headphones,Sony,2754.797196,37,1,15,3,0
14686,Laptops,HP,2256.703034,59,0,11,4,0
14687,Smartphones,Other Brands,1422.16045,37,0,17,5,1
14688,Headphones,Other Brands,2382.688823,22,1,9,3,0
14689,Smart Watches,Other Brands,2629.115164,28,1,11,4,1
14690,Laptops,Samsung,2325.84847,39,0,4,2,1
14691,Tablets,Sony,947.3101525,55,0,5,4,0
14692,Smart Watches,HP,1649.863682,21,1,8,4,0
14693,Smartphones,Other Brands,1804.757023,39,1,14,1,1
14694,Tablets,Samsung,1737.607826,47,1,7,2,0
14695,Smart Watches,Apple,360.5344388,43,0,13,3,0
14696,Smart Watches,Other Brands,1266.215968,55,0,2,2,1
14697,Smart Watches,Apple,2717.816875,64,1,1,2,0
14698,Smart Watches,Sony,151.0844834,40,0,8,4,0
14699,Smart Watches,Apple,1441.049754,55,0,10,1,0
14700,Smart Watches,Other Brands,2727.851612,69,0,6,3,0
14701,Laptops,Sony,1420.970505,58,1,13,1,1
14702,Headphones,Apple,1707.11934,57,0,9,3,1
14703,Headphones,Sony,1243.938631,56,0,4,2,1
14704,Tablets,HP,768.4389574,47,0,14,3,1
14705,Tablets,Samsung,1719.235621,39,0,11,2,1
14706,Smartphones,Samsung,876.5593438,34,1,9,2,1
14707,Headphones,HP,1663.834325,33,0,7,1,1
14708,Tablets,Other Brands,1221.785876,51,0,18,1,0
14709,Headphones,Samsung,1134.705323,27,0,12,1,1
14710,Laptops,Sony,2638.29384,32,1,7,3,0
14711,Tablets,Other Brands,2943.272742,25,0,17,4,1
14712,Tablets,Samsung,2289.040587,37,1,1,1,0
14713,Tablets,Apple,2526.790366,19,1,6,4,1
14714,Smart Watches,Other Brands,748.2099029,52,1,8,3,0
14715,Smart Watches,HP,847.0978893,42,1,10,4,1
14716,Smartphones,Other Brands,547.6789,29,1,9,4,1
14717,Tablets,HP,2493.616745,18,1,2,2,1
14718,Smartphones,Other Brands,1210.268255,50,1,4,1,0
14719,Laptops,Samsung,2215.670974,50,1,19,5,0
14720,Tablets,Apple,524.1157057,38,1,12,4,1
14721,Laptops,Samsung,2865.500235,40,1,17,2,0
14722,Smart Watches,Sony,1199.760653,23,1,10,5,0
14723,Tablets,HP,2908.399086,55,1,4,1,1
14724,Headphones,Apple,432.7855472,28,1,5,5,1
14725,Laptops,Samsung,2141.60711,32,0,16,2,1
14726,Smartphones,HP,2357.667063,45,0,11,1,1
14727,Laptops,Other Brands,296.1362123,52,0,17,1,0
14728,Tablets,Sony,492.493793,63,0,12,1,1
14729,Smartphones,Other Brands,1702.485134,52,0,5,1,0
14730,Smartphones,HP,568.1969449,18,1,4,3,1
14731,Tablets,HP,2563.230973,43,1,4,1,0
14732,Laptops,Other Brands,1494.146634,65,1,9,4,1
14733,Tablets,Other Brands,1987.703173,65,0,7,4,0
14734,Tablets,Sony,813.0245885,36,0,12,1,1
14735,Smart Watches,Apple,170.4914318,55,1,3,2,1
14736,Smartphones,Sony,1203.581622,37,0,8,4,0
14737,Headphones,Sony,2069.670119,18,0,17,3,0
14738,Laptops,Samsung,1674.747779,43,0,4,1,1
14739,Headphones,HP,802.5180818,55,1,10,1,0
14740,Tablets,Sony,2865.976901,27,1,18,1,1
14741,Smart Watches,Sony,385.4545645,48,1,7,3,0
14742,Smartphones,Apple,2859.217262,37,0,4,4,0
14743,Smart Watches,Samsung,2827.270479,33,1,12,2,1
14744,Tablets,HP,1861.164674,43,0,19,1,0
14745,Headphones,Other Brands,2965.739337,21,0,19,4,1
14746,Laptops,HP,2075.836606,41,0,19,5,0
14747,Laptops,Samsung,883.5770882,47,0,2,3,0
14748,Tablets,Other Brands,396.8512995,50,1,4,2,1
14749,Laptops,Samsung,2044.69586,47,0,3,2,0
14750,Smart Watches,Samsung,1393.184672,63,1,17,2,0
14751,Headphones,Sony,1366.895947,31,0,5,4,0
14752,Smart Watches,Sony,1685.301792,56,1,6,2,1
14753,Tablets,HP,2744.854685,41,1,12,5,1
14754,Laptops,Apple,2278.426162,57,0,18,4,0
14755,Smartphones,Samsung,2503.436933,26,0,10,3,0
14756,Tablets,Sony,1543.899196,62,1,8,3,0
14757,Laptops,Apple,971.3239864,59,1,4,1,1
14758,Smart Watches,Sony,2964.101899,36,0,2,4,1
14759,Smartphones,Samsung,2848.383443,51,0,14,1,1
14760,Laptops,Apple,2874.84162,30,0,11,4,1
14761,Laptops,Samsung,1327.388146,44,1,19,5,0
14762,Smart Watches,Other Brands,2255.373324,58,1,4,4,1
14763,Smartphones,Apple,226.6436129,57,1,7,2,0
14764,Smartphones,Samsung,168.3593027,42,0,16,4,0
14765,Smartphones,Other Brands,423.0523342,51,1,1,4,0
14766,Headphones,Other Brands,1850.098921,39,1,2,5,1
14767,Headphones,Samsung,1055.606796,67,0,4,5,0
14768,Smart Watches,Other Brands,955.1770816,65,0,17,4,1
14769,Smartphones,Sony,2297.7722,33,0,13,5,0
14770,Headphones,Samsung,1063.851974,57,1,13,2,0
14771,Laptops,Apple,2065.050302,29,0,15,5,0
14772,Smartphones,Sony,1003.094031,63,0,14,5,1
14773,Laptops,Other Brands,1560.14653,30,0,19,1,0
14774,Laptops,Samsung,2130.996733,20,0,15,1,0
14775,Laptops,Apple,2879.706674,64,0,5,3,0
14776,Smartphones,Apple,1516.874952,48,0,5,1,0
14777,Smartphones,Apple,407.3224965,52,0,19,4,0
14778,Laptops,Apple,2092.35472,25,0,16,2,1
14779,Smart Watches,Samsung,645.5102048,60,0,2,5,0
14780,Laptops,HP,818.1611625,20,0,19,2,0
14781,Smartphones,Sony,2508.335388,59,0,10,3,0
14782,Smart Watches,HP,940.4671103,35,1,16,5,0
14783,Tablets,Apple,291.1487055,61,1,13,4,1
14784,Tablets,Sony,1950.052394,18,1,16,1,1
14785,Laptops,Other Brands,1230.56695,55,0,10,3,1
14786,Smartphones,Sony,1422.176932,64,1,18,2,0
14787,Smartphones,Samsung,745.2753837,30,0,16,4,1
14788,Smart Watches,HP,2783.074837,37,1,8,1,1
14789,Smartphones,Apple,110.383385,29,0,19,2,1
14790,Smartphones,HP,1757.810458,55,0,13,5,1
14791,Smartphones,Apple,2691.760873,48,1,18,2,0
14792,Laptops,HP,600.5359532,24,0,15,4,1
14793,Tablets,Samsung,473.1726613,22,0,14,1,0
14794,Laptops,HP,391.4120485,26,1,10,5,0
14795,Tablets,Sony,1769.922933,31,1,4,1,1
14796,Smart Watches,Apple,1322.282497,40,1,11,4,0
14797,Smartphones,Apple,396.5515365,55,1,19,1,0
14798,Smart Watches,Sony,110.195954,47,1,18,5,1
14799,Tablets,Apple,404.2396228,40,1,5,5,0
14800,Laptops,Samsung,1949.215689,69,0,2,3,0
14801,Tablets,Samsung,1775.086806,39,0,1,1,1
14802,Smartphones,Apple,984.7830239,42,0,3,2,0
14803,Headphones,Other Brands,1056.920433,44,1,3,1,1
14804,Headphones,Samsung,312.9452654,42,1,7,1,0
14805,Laptops,Apple,641.5011843,30,0,9,2,1
14806,Headphones,HP,2741.495365,51,1,1,3,1
14807,Laptops,Apple,262.8412405,61,0,13,3,0
14808,Headphones,Other Brands,998.1609336,56,0,4,5,1
14809,Headphones,Samsung,676.941415,65,1,13,1,1
14810,Laptops,Other Brands,915.3578575,61,0,18,2,1
14811,Smart Watches,Apple,736.7770191,20,1,17,2,1
14812,Headphones,Other Brands,2298.756451,64,0,7,2,0
14813,Smartphones,HP,1476.366378,40,0,5,2,1
14814,Smartphones,Sony,2158.763958,50,0,2,4,0
14815,Headphones,Apple,2046.268066,24,1,2,3,1
14816,Smartphones,Other Brands,654.5649915,68,0,2,4,0
14817,Smartphones,Apple,1211.897518,36,0,7,5,1
14818,Laptops,Apple,1737.426681,52,1,18,4,0
14819,Smartphones,HP,2188.921018,35,1,14,5,1
14820,Laptops,Samsung,1581.231359,46,0,12,4,1
14821,Headphones,Samsung,1734.920491,19,1,15,3,0
14822,Tablets,Samsung,1295.589675,29,1,7,5,0
14823,Smartphones,Samsung,2189.689507,34,1,7,1,1
14824,Smartphones,Apple,1273.038492,64,0,15,1,1
14825,Tablets,Sony,330.6774101,38,0,17,2,1
14826,Tablets,HP,1168.707862,60,1,16,4,1
14827,Tablets,Apple,1677.272606,65,1,15,3,1
14828,Headphones,Other Brands,266.8715864,24,0,6,1,1
14829,Smartphones,Samsung,1641.258423,26,0,8,2,1
14830,Headphones,HP,1374.221245,22,0,7,4,1
14831,Laptops,Samsung,2763.782521,29,1,18,5,1
14832,Smartphones,Sony,922.5756812,68,1,1,5,0
14833,Smart Watches,Sony,1858.27173,34,1,15,2,1
14834,Headphones,Other Brands,1701.214353,22,1,19,5,0
14835,Smart Watches,HP,2325.47749,58,1,19,4,0
14836,Smart Watches,Samsung,2030.513774,42,0,12,5,1
14837,Laptops,Other Brands,1933.373669,43,1,19,1,0
14838,Laptops,HP,2464.53965,60,1,17,1,1
14839,Headphones,HP,2393.056903,42,1,14,2,0
14840,Smart Watches,Samsung,1345.637374,49,0,1,4,1
